"","x","y","ymin","ymax","se","samplingType"
"426",76.2619581939799,1.41057529400743,-0.413779195044022,3.23492978305889,0.930089550533214,"linear-less-than-ten"
"427",76.6556078595318,1.599430346166,-0.231752919883452,3.43061361221545,0.933570986935445,"linear-less-than-ten"
"428",77.0492575250836,1.80078070749436,-0.0363461162742531,3.63790753126296,0.936601122230288,"linear-less-than-ten"
"429",77.4429071906355,2.01440132129103,0.172196125100411,3.85660651748165,0.939190170110936,"linear-less-than-ten"
"430",77.8365568561873,2.24006713085452,0.393625473986549,4.08650878772249,0.941349995863494,"linear-less-than-ten"
"431",78.2302065217391,2.47755307948336,0.627690654298969,4.32741550466774,0.943093966613142,"linear-less-than-ten"
"432",78.623856187291,2.72663411047604,0.874137708150035,4.57913051280204,0.944436816717364,"linear-less-than-ten"
"433",79.0175058528428,2.98708516713109,1.13271023450794,4.84146009975424,0.945394526093598,"linear-less-than-ten"
"434",79.4111555183947,3.25868119274703,1.40314960636927,5.1142127791248,0.945984209500635,"linear-less-than-ten"
"435",79.8048051839465,3.54119713062237,1.68519516993143,5.39719909131331,0.946224014996856,"linear-less-than-ten"
"436",80.1984548494983,3.83440792405562,1.97858442890168,5.69023141920956,0.946133029976076,"linear-less-than-ten"
"437",80.5921045150502,4.13808851634531,2.28305321677485,5.99312381591577,0.945731193337215,"linear-less-than-ten"
"438",80.985754180602,4.45201385078994,2.59833585964391,6.30569184193596,0.945039212480426,"linear-less-than-ten"
"439",81.3794038461538,4.77595887068804,2.92416533187286,6.62775240950322,0.944078483942242,"linear-less-than-ten"
"440",81.7730535117057,5.1096985193381,3.26027340674951,6.95912363192669,0.942871016589936,"linear-less-than-ten"
"441",82.1667031772575,5.45300774003865,3.60639080404619,7.29962467603112,0.941439356392437,"linear-less-than-ten"
"442",82.5603528428094,5.80566147608823,3.9622473362378,7.64907561593866,0.939806511875611,"linear-less-than-ten"
"443",82.9540025083612,6.16743467078531,4.32757205495949,8.00729728661114,0.937995879455443,"linear-less-than-ten"
"444",83.347652173913,6.53810226742843,4.7020933991209,8.37411113573596,0.936031167926698,"linear-less-than-ten"
"445",83.7413018394649,6.91743920931612,5.08553934592821,8.74933907270402,0.933936321469079,"linear-less-than-ten"
"446",84.1349515050167,7.30522043974686,5.47763756589462,9.13280331359909,0.931735440619996,"linear-less-than-ten"
"447",84.5286011705686,7.7012209020192,5.87811558274018,9.52432622129821,0.929452700754755,"linear-less-than-ten"
"448",84.9222508361204,8.10521553943162,6.28670093888955,9.92373013997369,0.927112267712658,"linear-less-than-ten"
"449",85.3159005016722,8.51697929528265,6.70312136707099,10.3308372234943,0.924738210312762,"linear-less-than-ten"
"450",85.7095501672241,8.93628711287083,7.12710496829661,10.745469257445,0.922354409616217,"linear-less-than-ten"
"451",86.1031998327759,9.36291393549463,7.55838039626594,11.1674474747233,0.919984464913927,"linear-less-than-ten"
"452",86.4968494983278,9.79663470645262,7.99667704798027,11.596592364925,0.917651596547883,"linear-less-than-ten"
"453",86.8904991638796,10.2372243690433,8.44172526008665,12.0327234779999,0.915378545811304,"linear-less-than-ten"
"454",87.2841488294314,10.6844578665651,8.8932565101928,12.4756592229374,0.913187472314655,"linear-less-than-ten"
"455",87.6777984949833,11.1381101423166,9.35100362210949,12.9252166625238,0.911099849349271,"linear-less-than-ten"
"456",88.0714481605351,11.5979561395964,9.81470097369501,13.3812113054978,0.909136357924396,"linear-less-than-ten"
"457",88.465097826087,12.0637708017029,10.2840847057025,13.8434568977033,0.907316780293003,"linear-less-than-ten"
"458",88.8587474916388,12.5353290719347,10.7588929297744,14.3117652140949,0.905659893912324,"linear-less-than-ten"
"459",89.2523971571906,13.0124058935902,11.2388659335013,14.785945853679,0.904183366901113,"linear-less-than-ten"
